Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Wed 8 Mar,MCG,41648,R1,2000,MEL,RCH,92,94
Thu 9 Mar,Marvel Stadium,43012,R1,2000,ESS,POR,156,62
Fri 10 Mar,MCG,20580,R1,2000,NTH,WCE,111,154
Sat 11 Mar,Domain Stadium,19777,R1,2000,FRE,GEE,107,129
Sat 11 Mar,AAMI Stadium,37222,R1,2000,ADE,WBD,108,131
Sun 12 Mar,Marvel Stadium,31440,R1,2000,STK,SYD,100,134
Mon 13 Mar,MCG,53776,R1,2000,HAW,COL,86,140
Mon 13 Mar,Princes Park,22374,R1,2000,CAR,BRL,152,112
Thu 16 Mar,MCG,49521,R2,2000,ESS,RCH,130,87
Fri 17 Mar,MCG,23348,R2,2000,MEL,NTH,145,120
Sat 18 Mar,GMHBA Stadium,20476,R2,2000,GEE,STK,139,99
Sat 18 Mar,AAMI Stadium,24695,R2,2000,POR,FRE,87,125
Sun 19 Mar,Princes Park,21161,R2,2000,CAR,HAW,154,112
Sun 19 Mar,MCG,33076,R2,2000,COL,ADE,103,92
Sun 19 Mar,Marvel Stadium,24460,R2,2000,WBD,BRL,110,139
Sun 19 Mar,Domain Stadium,38127,R2,2000,WCE,SYD,70,82
Fri 24 Mar,MCG,37543,R3,2000,RCH,NTH,134,170
Sat 25 Mar,AAMI Stadium,39179,R3,2000,ADE,GEE,100,111
Sat 25 Mar,Marvel Stadium,21215,R3,2000,STK,WCE,116,116
Sat 25 Mar,MCG,20374,R3,2000,HAW,BRL,110,103
Sun 26 Mar,Marvel Stadium,18134,R3,2000,WBD,POR,141,94
Sun 26 Mar,MCG,82669,R3,2000,COL,CAR,160,87
Sun 26 Mar,SCG,26920,R3,2000,SYD,MEL,126,114
Sun 26 Mar,Domain Stadium,27230,R3,2000,FRE,ESS,88,124
Fri 31 Mar,Marvel Stadium,34623,R4,2000,NTH,GEE,104,99
Sat 1 Apr,WACA,26008,R4,2000,WCE,ADE,187,73
Sat 1 Apr,MCG,46889,R4,2000,HAW,ESS,90,137
Sat 1 Apr,Marvel Stadium,30576,R4,2000,WBD,CAR,98,59
Sat 1 Apr,SCG,34687,R4,2000,SYD,COL,101,106
Sun 2 Apr,Marvel Stadium,23578,R4,2000,RCH,FRE,87,88
Sun 2 Apr,AAMI Stadium,24458,R4,2000,POR,BRL,149,106
Sun 2 Apr,MCG,31642,R4,2000,MEL,STK,165,75
Fri 7 Apr,Marvel Stadium,45141,R5,2000,WBD,COL,110,118
Sat 8 Apr,MCG,64658,R5,2000,ESS,CAR,123,99
Sat 8 Apr,WACA,20484,R5,2000,FRE,MEL,75,106
Sat 8 Apr,Gabba,26395,R5,2000,BRL,ADE,122,92
Sun 9 Apr,SCG,19306,R5,2000,NTH,SYD,128,120
Sun 9 Apr,AAMI Stadium,22086,R5,2000,POR,HAW,74,113
Sun 9 Apr,GMHBA Stadium,22623,R5,2000,GEE,WCE,162,81
Sun 9 Apr,Marvel Stadium,26374,R5,2000,STK,RCH,84,110
Fri 14 Apr,Marvel Stadium,42029,R6,2000,WBD,ESS,81,144
Sat 15 Apr,MCG,55802,R6,2000,COL,NTH,82,114
Sat 15 Apr,Marvel Stadium,18194,R6,2000,STK,BRL,66,105
Sat 15 Apr,Domain Stadium,40519,R6,2000,WCE,FRE,178,61
Sat 15 Apr,Princes Park,16415,R6,2000,CAR,POR,169,78
Sun 16 Apr,SCG,25049,R6,2000,SYD,RCH,106,112
Sun 16 Apr,AAMI Stadium,38158,R6,2000,ADE,HAW,143,57
Sun 16 Apr,GMHBA Stadium,26761,R6,2000,GEE,MEL,109,84
Sat 22 Apr,Marvel Stadium,25977,R7,2000,STK,NTH,117,129
Sat 22 Apr,SCG,27040,R7,2000,SYD,GEE,99,108
Sat 22 Apr,MCG,29405,R7,2000,HAW,WBD,123,92
Sun 23 Apr,AAMI Stadium,41101,R7,2000,POR,ADE,91,98
Sun 23 Apr,Marvel Stadium,20774,R7,2000,MEL,WCE,138,77
Mon 24 Apr,MCG,63149,R7,2000,RCH,CAR,69,120
Tue 25 Apr,MCG,88390,R7,2000,COL,ESS,100,140
Tue 25 Apr,Domain Stadium,19800,R7,2000,FRE,BRL,111,100
Fri 28 Apr,MCG,36514,R8,2000,NTH,HAW,67,128
Sat 29 Apr,Marvel Stadium,20125,R8,2000,STK,ADE,68,108
Sat 29 Apr,WACA,26554,R8,2000,WCE,WBD,108,102
Sun 30 Apr,AAMI Stadium,22490,R8,2000,POR,MEL,86,111
Sun 30 Apr,Princes Park,19964,R8,2000,CAR,SYD,109,64
Sun 30 Apr,Marvel Stadium,35171,R8,2000,GEE,RCH,77,147
Mon 1 May,Gabba,31887,R8,2000,BRL,ESS,63,127
Mon 1 May,Marvel Stadium,33947,R8,2000,COL,FRE,85,107
Fri 5 May,Marvel Stadium,35505,R9,2000,WBD,STK,105,104
Sat 6 May,Marvel Stadium,26304,R9,2000,RCH,WCE,79,70
Sat 6 May,AAMI Stadium,40402,R9,2000,ADE,NTH,125,128
Sat 6 May,MCG,39116,R9,2000,HAW,GEE,98,73
Sun 7 May,MCG,62606,R9,2000,MEL,ESS,93,106
Sun 7 May,Domain Stadium,28421,R9,2000,FRE,CAR,82,147
Sun 7 May,SCG,22446,R9,2000,SYD,POR,111,85
Sun 7 May,Gabba,29046,R9,2000,BRL,COL,146,117
Fri 12 May,Domain Stadium,37549,R10,2000,WCE,HAW,118,88
Sat 13 May,MCG,64769,R10,2000,RCH,COL,102,54
Sat 13 May,AAMI Stadium,19511,R10,2000,POR,GEE,78,78
Sat 13 May,Marvel Stadium,38151,R10,2000,STK,CAR,82,109
Sun 14 May,Marvel Stadium,34626,R10,2000,ESS,ADE,132,84
Sun 14 May,SCG,18817,R10,2000,WBD,SYD,137,79
Sun 14 May,MCG,12400,R10,2000,NTH,FRE,148,60
Mon 15 May,Marvel Stadium,24908,R10,2000,MEL,BRL,102,84
Fri 19 May,Marvel Stadium,17509,R11,2000,STK,POR,117,55
Sat 20 May,Princes Park,28944,R11,2000,CAR,NTH,129,99
Sat 20 May,Marvel Stadium,47071,R11,2000,GEE,ESS,87,145
Sat 20 May,Domain Stadium,20821,R11,2000,FRE,WBD,81,174
Sat 20 May,MCG,41057,R11,2000,HAW,RCH,77,80
Sun 21 May,AAMI Stadium,37871,R11,2000,ADE,MEL,105,70
Sun 21 May,Marvel Stadium,29072,R11,2000,COL,WCE,92,128
Sun 21 May,SCG,19789,R11,2000,SYD,BRL,107,110
Fri 26 May,Marvel Stadium,39836,R12,2000,ESS,STK,169,83
Sat 27 May,Marvel Stadium,16004,R12,2000,HAW,FRE,121,62
Sat 27 May,AAMI Stadium,30350,R12,2000,ADE,SYD,98,48
Sat 27 May,Gabba,29967,R12,2000,BRL,RCH,99,111
Sat 27 May,MCG,34367,R12,2000,COL,GEE,67,71
Sun 28 May,Domain Stadium,39968,R12,2000,WCE,CAR,78,128
Sun 28 May,Marvel Stadium,26180,R12,2000,WBD,MEL,108,83
Sun 28 May,SCG,7334,R12,2000,NTH,POR,76,59
Fri 2 Jun,Marvel Stadium,32959,R13,2000,RCH,ADE,112,121
Sat 3 Jun,MCG,41889,R13,2000,MEL,CAR,61,159
Sat 3 Jun,AAMI Stadium,22691,R13,2000,POR,COL,89,75
Sat 3 Jun,Gabba,25359,R13,2000,BRL,WCE,173,89
Sun 4 Jun,Marvel Stadium,30573,R13,2000,GEE,WBD,126,119
Sun 4 Jun,MCG,67172,R13,2000,ESS,NTH,119,70
Sun 4 Jun,Domain Stadium,21278,R13,2000,FRE,STK,100,56
Sun 4 Jun,SCG,21353,R13,2000,SYD,HAW,109,78
Fri 9 Jun,Marvel Stadium,26326,R14,2000,NTH,BRL,116,112
Sat 10 Jun,MCG,39710,R14,2000,MEL,COL,143,78
Sat 10 Jun,Domain Stadium,31996,R14,2000,WCE,POR,71,107
Sun 11 Jun,AAMI Stadium,40917,R14,2000,ADE,FRE,145,72
Sun 11 Jun,MCG,21744,R14,2000,STK,HAW,86,171
Sun 11 Jun,Princes Park,31988,R14,2000,CAR,GEE,107,97
Sun 11 Jun,SCG,29199,R14,2000,SYD,ESS,76,89
Mon 12 Jun,MCG,49557,R14,2000,RCH,WBD,87,52
Fri 16 Jun,MCG,35542,R15,2000,COL,STK,115,82
Sat 17 Jun,MCG,39215,R15,2000,HAW,MEL,72,141
Sat 17 Jun,GMHBA Stadium,21003,R15,2000,GEE,BRL,59,128
Sat 17 Jun,Princes Park,25563,R15,2000,CAR,ADE,120,96
Sat 17 Jun,Marvel Stadium,39694,R15,2000,ESS,WCE,108,76
Sun 18 Jun,Marvel Stadium,27695,R15,2000,WBD,NTH,106,102
Sun 18 Jun,Domain Stadium,20465,R15,2000,FRE,SYD,123,96
Sun 18 Jun,AAMI Stadium,26053,R15,2000,POR,RCH,103,75
Fri 23 Jun,Marvel Stadium,38745,R16,2000,COL,HAW,68,125
Sat 24 Jun,AAMI Stadium,35129,R16,2000,POR,ESS,58,89
Sat 24 Jun,GMHBA Stadium,17399,R16,2000,GEE,FRE,90,84
Sat 24 Jun,MCG,43200,R16,2000,MEL,RCH,110,100
Sat 24 Jun,SCG,22154,R16,2000,SYD,STK,93,65
Sun 25 Jun,Gabba,34743,R16,2000,BRL,CAR,112,156
Sun 25 Jun,Domain Stadium,36461,R16,2000,WCE,NTH,52,113
Sun 25 Jun,Marvel Stadium,22229,R16,2000,WBD,ADE,135,74
Fri 30 Jun,Marvel Stadium,23870,R17,2000,STK,GEE,109,85
Sat 1 Jul,MCG,73465,R17,2000,RCH,ESS,66,167
Sat 1 Jul,Marvel Stadium,30423,R17,2000,NTH,MEL,103,102
Sat 1 Jul,WACA,10826,R17,2000,FRE,POR,82,64
Sun 2 Jul,AAMI Stadium,40171,R17,2000,ADE,COL,147,109
Sun 2 Jul,Gabba,24662,R17,2000,BRL,WBD,138,81
Sun 2 Jul,MCG,48268,R17,2000,HAW,CAR,63,120
Sun 2 Jul,SCG,22002,R17,2000,SYD,WCE,151,80
Fri 7 Jul,Marvel Stadium,34567,R18,2000,ESS,FRE,159,72
Sat 8 Jul,MCG,33923,R18,2000,MEL,SYD,125,99
Sat 8 Jul,GMHBA Stadium,20480,R18,2000,GEE,ADE,109,102
Sat 8 Jul,SCG,9198,R18,2000,NTH,RCH,134,56
Sat 8 Jul,WACA,22232,R18,2000,WCE,STK,115,29
Sun 9 Jul,Princes Park,30096,R18,2000,CAR,COL,180,69
Sun 9 Jul,AAMI Stadium,21783,R18,2000,POR,WBD,149,106
Sun 9 Jul,Gabba,26782,R18,2000,BRL,HAW,106,124
Fri 14 Jul,Marvel Stadium,37446,R19,2000,GEE,NTH,85,124
Fri 14 Jul,AAMI Stadium,35425,R19,2000,ADE,WCE,107,90
Sat 15 Jul,Princes Park,25397,R19,2000,CAR,WBD,72,75
Sat 15 Jul,Marvel Stadium,46946,R19,2000,ESS,HAW,165,82
Sun 16 Jul,WACA,19116,R19,2000,FRE,RCH,79,106
Sun 16 Jul,MCG,33182,R19,2000,COL,SYD,84,104
Sun 16 Jul,Marvel Stadium,24039,R19,2000,STK,MEL,98,116
Sun 16 Jul,Gabba,21956,R19,2000,BRL,POR,120,53
Fri 21 Jul,MCG,91571,R20,2000,CAR,ESS,83,109
Sat 22 Jul,Domain Stadium,30615,R20,2000,WCE,GEE,78,108
Sat 22 Jul,SCG,30551,R20,2000,SYD,NTH,145,91
Sat 22 Jul,MCG,18976,R20,2000,HAW,POR,101,80
Sat 22 Jul,Marvel Stadium,30342,R20,2000,COL,WBD,91,100
Sun 23 Jul,Marvel Stadium,16120,R20,2000,MEL,FRE,160,77
Sun 23 Jul,MCG,35463,R20,2000,RCH,STK,119,79
Sun 23 Jul,AAMI Stadium,40817,R20,2000,ADE,BRL,78,115
Fri 28 Jul,Marvel Stadium,45725,R21,2000,ESS,WBD,81,92
Sat 29 Jul,MCG,25512,R21,2000,HAW,ADE,98,67
Sat 29 Jul,Gabba,25603,R21,2000,BRL,STK,153,63
Sat 29 Jul,Marvel Stadium,35697,R21,2000,RCH,SYD,83,84
Sun 30 Jul,AAMI Stadium,30152,R21,2000,POR,CAR,88,83
Sun 30 Jul,Domain Stadium,37710,R21,2000,FRE,WCE,101,100
Sun 30 Jul,MCG,75033,R21,2000,MEL,GEE,126,108
Sun 30 Jul,Marvel Stadium,30003,R21,2000,NTH,COL,80,98
