Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Gardner, Ryan",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Hannan, Mitch",2023,R5,bullldogs,PA,5.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,71,-,2.0,0.0,0.0,
"Johannisen, Jason",2023,R5,bullldogs,PA,28.0,18.0,10.0,0.0,0.0,6.0,0.0,1.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,82,-,2.0,2.0,0.0,
"Jones, Arthur",2023,R5,bullldogs,PA,5.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,75,-,2.0,1.0,0.0,
"Jones, Liam",2023,R5,bullldogs,PA,15.0,12.0,3.0,0.0,0.0,5.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,100,-,2.0,10.0,0.0,
"Keath, Alex",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Liberatore, Tom",2023,R5,bullldogs,PA,27.0,10.0,17.0,0.0,0.0,3.0,5.0,2.0,14.0,14.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,82,-,4.0,1.0,0.0,
"Lobb, Rory",2023,R5,bullldogs,PA,8.0,5.0,3.0,0.0,2.0,2.0,1.0,1.0,5.0,4.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,90,-,3.0,0.0,0.0,
"Macrae, Jack",2023,R5,bullldogs,PA,24.0,10.0,14.0,0.0,0.0,2.0,4.0,6.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,78,-,2.0,3.0,0.0,
"McComb, Robbie",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"McLean, Toby",2023,R5,bullldogs,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,On,1.0,0.0,0.0,
"McNeil, Lachlan",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Naughton, Aaron",2023,R5,bullldogs,PA,13.0,6.0,7.0,1.0,0.0,4.0,0.0,1.0,7.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,86,-,2.0,1.0,0.0,
"OBrien, Tim",2023,R5,bullldogs,PA,16.0,13.0,3.0,0.0,0.0,7.0,1.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,88,-,2.0,10.0,0.0,
"ODonnell, James",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Richards, Ed",2023,R5,bullldogs,PA,22.0,19.0,3.0,0.0,0.0,5.0,1.0,1.0,3.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,82,-,3.0,2.0,0.0,
"Scott, Anthony",2023,R5,bullldogs,PA,12.0,4.0,8.0,0.0,0.0,0.0,1.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74,-,3.0,1.0,0.0,
"Smith, Bailey",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Treloar, Adam",2023,R5,bullldogs,PA,35.0,14.0,21.0,0.0,0.0,3.0,8.0,3.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,80,-,9.0,0.0,0.0,
"Ugle-Hagan, Jamarra",2023,R5,bullldogs,PA,9.0,4.0,5.0,0.0,1.0,3.0,0.0,2.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,76,-,1.0,0.0,0.0,
"Vandermeer, Laitham",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Weightman, Cody",2023,R5,bullldogs,PA,11.0,11.0,0.0,4.0,2.0,6.0,1.0,3.0,4.0,5.0,0.0,2.0,4.0,0.0,2.0,3.0,2.0,0.0,74,-,5.0,1.0,0.0,
"West, Rhylee",2023,R5,bullldogs,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Bailey",2023,R5,bullldogs,PA,11.0,3.0,8.0,0.0,0.0,2.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82,-,1.0,3.0,0.0,
"Baker, Oskar",2023,R6,bullldogs,FR,15.0,10.0,5.0,0.0,1.0,6.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,81,-,0.0,1.0,3.0,
"Bontempelli, Marcus",2023,R6,bullldogs,FR,31.0,16.0,15.0,2.0,0.0,6.0,8.0,10.0,18.0,16.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,3.0,83,-,2.0,6.0,0.0,
"Bruce, Josh",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Crozier, Hayden",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Dale, Bailey",2023,R6,bullldogs,FR,16.0,10.0,6.0,0.0,0.0,2.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,79,-,0.0,3.0,0.0,
"Daniel, Caleb",2023,R6,bullldogs,FR,22.0,6.0,16.0,1.0,1.0,2.0,2.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,74,-,2.0,2.0,0.0,
"Darcy, Sam",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Duryea, Taylor",2023,R6,bullldogs,FR,12.0,8.0,4.0,0.0,0.0,5.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83,-,1.0,3.0,0.0,
"English, Tim",2023,R6,bullldogs,FR,20.0,14.0,6.0,1.0,0.0,3.0,3.0,7.0,9.0,11.0,34.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,87,-,2.0,4.0,0.0,
"Garcia, Riley",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Gardner, Ryan",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Hannan, Mitch",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Johannisen, Jason",2023,R6,bullldogs,FR,22.0,15.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,78,-,1.0,3.0,0.0,
"Jones, Arthur",2023,R6,bullldogs,FR,9.0,5.0,4.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,77,-,1.0,0.0,4.0,
"Jones, Liam",2023,R6,bullldogs,FR,10.0,8.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,97,-,3.0,6.0,0.0,
"Keath, Alex",2023,R6,bullldogs,FR,10.0,5.0,5.0,0.0,0.0,4.0,0.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,95,-,2.0,9.0,0.0,
"Liberatore, Tom",2023,R6,bullldogs,FR,25.0,8.0,17.0,1.0,0.0,3.0,7.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,74,-,3.0,1.0,0.0,
"Lobb, Rory",2023,R6,bullldogs,FR,12.0,11.0,1.0,1.0,3.0,6.0,0.0,2.0,4.0,8.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,88,-,3.0,1.0,0.0,
"Macrae, Jack",2023,R6,bullldogs,FR,29.0,12.0,17.0,0.0,0.0,1.0,14.0,7.0,20.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,78,-,2.0,1.0,0.0,
"McComb, Robbie",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"McLean, Toby",2023,R6,bullldogs,FR,12.0,2.0,10.0,0.0,0.0,3.0,1.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,54,Off,4.0,1.0,0.0,
"McNeil, Lachlan",2023,R6,bullldogs,FR,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20,On,0.0,2.0,0.0,
"Naughton, Aaron",2023,R6,bullldogs,FR,11.0,7.0,4.0,3.0,2.0,4.0,0.0,2.0,4.0,7.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,86,-,1.0,0.0,0.0,
"OBrien, Tim",2023,R6,bullldogs,FR,8.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,87,-,1.0,6.0,0.0,
"ODonnell, James",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Richards, Ed",2023,R6,bullldogs,FR,16.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88,-,3.0,2.0,0.0,
"Scott, Anthony",2023,R6,bullldogs,FR,8.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,78,-,1.0,0.0,0.0,
"Smith, Bailey",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Treloar, Adam",2023,R6,bullldogs,FR,35.0,16.0,19.0,2.0,0.0,4.0,4.0,1.0,12.0,23.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,82,-,4.0,1.0,3.0,
"Ugle-Hagan, Jamarra",2023,R6,bullldogs,FR,16.0,11.0,5.0,0.0,3.0,10.0,0.0,0.0,7.0,9.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,80,-,1.0,0.0,0.0,
"Vandermeer, Laitham",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Weightman, Cody",2023,R6,bullldogs,FR,7.0,7.0,0.0,1.0,3.0,1.0,0.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,72,-,1.0,2.0,0.0,
"West, Rhylee",2023,R6,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Bailey",2023,R6,bullldogs,FR,23.0,15.0,8.0,3.0,0.0,5.0,2.0,0.0,5.0,18.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,78,-,3.0,1.0,0.0,
"Baker, Oskar",2023,R7,bullldogs,HW,20.0,16.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,79,-,3.0,1.0,2.0,
"Bontempelli, Marcus",2023,R7,bullldogs,HW,19.0,13.0,6.0,0.0,1.0,5.0,6.0,6.0,9.0,14.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,84,-,1.0,2.0,0.0,
"Bruce, Josh",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Crozier, Hayden",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Dale, Bailey",2023,R7,bullldogs,HW,25.0,19.0,6.0,0.0,0.0,5.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,85,-,4.0,1.0,1.0,
"Daniel, Caleb",2023,R7,bullldogs,HW,27.0,14.0,13.0,1.0,0.0,5.0,6.0,7.0,8.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,84,-,3.0,0.0,2.0,
"Darcy, Sam",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Duryea, Taylor",2023,R7,bullldogs,HW,10.0,7.0,3.0,0.0,0.0,4.0,1.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,79,-,4.0,2.0,1.0,
"English, Tim",2023,R7,bullldogs,HW,11.0,7.0,4.0,1.0,1.0,5.0,2.0,5.0,5.0,7.0,30.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,85,-,4.0,2.0,2.0,
"Garcia, Riley",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Gardner, Ryan",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Hannan, Mitch",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Johannisen, Jason",2023,R7,bullldogs,HW,24.0,17.0,7.0,1.0,0.0,5.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,80,-,1.0,2.0,1.0,
"Jones, Arthur",2023,R7,bullldogs,HW,12.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,79,-,2.0,2.0,0.0,
"Jones, Liam",2023,R7,bullldogs,HW,10.0,8.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96,-,0.0,3.0,0.0,
"Keath, Alex",2023,R7,bullldogs,HW,18.0,5.0,13.0,0.0,0.0,3.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,84,-,1.0,4.0,0.0,
"Liberatore, Tom",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Lobb, Rory",2023,R7,bullldogs,HW,9.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,4.0,5.0,6.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,88,-,2.0,0.0,0.0,
"Macrae, Jack",2023,R7,bullldogs,HW,26.0,7.0,19.0,0.0,0.0,2.0,6.0,7.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,78,-,3.0,2.0,0.0,
"McComb, Robbie",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"McLean, Toby",2023,R7,bullldogs,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,
"McNeil, Lachlan",2023,R7,bullldogs,HW,10.0,4.0,6.0,0.0,2.0,2.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,66,-,0.0,0.0,0.0,
"Naughton, Aaron",2023,R7,bullldogs,HW,15.0,9.0,6.0,4.0,3.0,5.0,1.0,2.0,9.0,7.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,87,-,2.0,1.0,0.0,
"OBrien, Tim",2023,R7,bullldogs,HW,13.0,11.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,96,-,1.0,9.0,0.0,
"ODonnell, James",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Richards, Ed",2023,R7,bullldogs,HW,19.0,14.0,5.0,0.0,0.0,7.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,80,-,4.0,5.0,2.0,
"Scott, Anthony",2023,R7,bullldogs,HW,11.0,6.0,5.0,1.0,1.0,2.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,76,-,3.0,3.0,0.0,
"Smith, Bailey",2023,R7,bullldogs,HW,24.0,13.0,11.0,0.0,0.0,4.0,7.0,4.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,84,-,0.0,0.0,0.0,
"Treloar, Adam",2023,R7,bullldogs,HW,23.0,8.0,15.0,0.0,1.0,4.0,3.0,6.0,6.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,82,-,0.0,0.0,1.0,
"Ugle-Hagan, Jamarra",2023,R7,bullldogs,HW,10.0,4.0,6.0,2.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,75,-,3.0,0.0,0.0,
"Vandermeer, Laitham",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Weightman, Cody",2023,R7,bullldogs,HW,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72,-,1.0,1.0,0.0,
"West, Rhylee",2023,R7,bullldogs,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Bailey",2023,R7,bullldogs,HW,24.0,12.0,12.0,1.0,0.0,8.0,1.0,2.0,1.0,23.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,81,-,3.0,1.0,0.0,
"Baker, Oskar",2023,R8,bullldogs,GW,15.0,7.0,8.0,0.0,0.0,4.0,3.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,75,-,3.0,1.0,0.0,
"Bontempelli, Marcus",2023,R8,bullldogs,GW,32.0,20.0,12.0,1.0,1.0,4.0,14.0,7.0,26.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,81,-,2.0,5.0,0.0,
"Bruce, Josh",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Crozier, Hayden",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Dale, Bailey",2023,R8,bullldogs,GW,15.0,14.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,79,-,0.0,2.0,0.0,
"Daniel, Caleb",2023,R8,bullldogs,GW,20.0,11.0,9.0,0.0,0.0,8.0,5.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,79,-,4.0,1.0,1.0,
"Darcy, Sam",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Duryea, Taylor",2023,R8,bullldogs,GW,12.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,72,-,2.0,3.0,0.0,
"English, Tim",2023,R8,bullldogs,GW,23.0,14.0,9.0,0.0,0.0,10.0,0.0,6.0,5.0,17.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,86,-,4.0,3.0,1.0,
"Garcia, Riley",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Gardner, Ryan",2023,R8,bullldogs,GW,12.0,11.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95,-,0.0,11.0,0.0,
"Hannan, Mitch",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Johannisen, Jason",2023,R8,bullldogs,GW,18.0,14.0,4.0,1.0,0.0,8.0,0.0,3.0,2.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,79,-,2.0,0.0,0.0,
"Jones, Arthur",2023,R8,bullldogs,GW,12.0,5.0,7.0,2.0,0.0,1.0,1.0,2.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,78,-,2.0,0.0,0.0,
"Jones, Liam",2023,R8,bullldogs,GW,10.0,8.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,-,1.0,3.0,0.0,
"Keath, Alex",2023,R8,bullldogs,GW,9.0,6.0,3.0,0.0,0.0,4.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,94,-,1.0,9.0,0.0,
"Liberatore, Tom",2023,R8,bullldogs,GW,29.0,13.0,16.0,1.0,1.0,2.0,8.0,4.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,80,-,2.0,2.0,0.0,
"Lobb, Rory",2023,R8,bullldogs,GW,7.0,5.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,12.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,81,-,2.0,0.0,0.0,
"Macrae, Jack",2023,R8,bullldogs,GW,29.0,15.0,14.0,0.0,0.0,4.0,2.0,1.0,7.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,81,-,2.0,2.0,0.0,
"McComb, Robbie",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"McLean, Toby",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"McNeil, Lachlan",2023,R8,bullldogs,GW,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,On,0.0,1.0,0.0,
"Naughton, Aaron",2023,R8,bullldogs,GW,11.0,7.0,4.0,3.0,2.0,3.0,0.0,5.0,7.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,86,-,2.0,1.0,0.0,
"OBrien, Tim",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"ODonnell, James",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Richards, Ed",2023,R8,bullldogs,GW,21.0,15.0,6.0,0.0,0.0,7.0,0.0,3.0,5.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,83,-,4.0,2.0,0.0,
"Scott, Anthony",2023,R8,bullldogs,GW,13.0,7.0,6.0,1.0,0.0,5.0,0.0,1.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,75,-,1.0,0.0,0.0,
"Smith, Bailey",2023,R8,bullldogs,GW,32.0,14.0,18.0,0.0,0.0,5.0,3.0,3.0,14.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,85,-,4.0,0.0,0.0,
"Treloar, Adam",2023,R8,bullldogs,GW,24.0,10.0,14.0,0.0,0.0,3.0,4.0,2.0,9.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,54,Off,1.0,3.0,1.0,
"Ugle-Hagan, Jamarra",2023,R8,bullldogs,GW,9.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,84,-,1.0,2.0,0.0,
"Vandermeer, Laitham",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Weightman, Cody",2023,R8,bullldogs,GW,8.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,72,-,2.0,1.0,0.0,
"West, Rhylee",2023,R8,bullldogs,GW,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Bailey",2023,R8,bullldogs,GW,16.0,7.0,9.0,0.0,0.0,2.0,2.0,6.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,83,-,0.0,3.0,0.0,
"Baker, Oskar",2023,R9,bullldogs,CA,15.0,10.0,5.0,0.0,0.0,4.0,0.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,75,-,4.0,2.0,1.0,
"Bontempelli, Marcus",2023,R9,bullldogs,CA,25.0,16.0,9.0,0.0,0.0,5.0,3.0,9.0,11.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,87,-,2.0,2.0,0.0,
"Bruce, Josh",2023,R9,bullldogs,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Crozier, Hayden",2023,R9,bullldogs,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Dale, Bailey",2023,R9,bullldogs,CA,28.0,20.0,8.0,0.0,0.0,7.0,0.0,3.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,85,-,1.0,3.0,0.0,
"Daniel, Caleb",2023,R9,bullldogs,CA,23.0,13.0,10.0,0.0,0.0,4.0,8.0,5.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,82,-,2.0,0.0,0.0,
"Darcy, Sam",2023,R9,bullldogs,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Duryea, Taylor",2023,R9,bullldogs,CA,13.0,9.0,4.0,0.0,1.0,5.0,1.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,79,-,2.0,2.0,1.0,
"English, Tim",2023,R9,bullldogs,CA,16.0,6.0,10.0,0.0,0.0,4.0,1.0,4.0,6.0,11.0,30.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,86,-,2.0,3.0,0.0,
"Garcia, Riley",2023,R9,bullldogs,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Gardner, Ryan",2023,R9,bullldogs,CA,4.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95,-,2.0,8.0,0.0,
"Hannan, Mitch",2023,R9,bullldogs,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Johannisen, Jason",2023,R9,bullldogs,CA,26.0,23.0,3.0,1.0,0.0,7.0,2.0,0.0,6.0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,76,-,4.0,0.0,3.0,
"Jones, Arthur",2023,R9,bullldogs,CA,14.0,5.0,9.0,1.0,1.0,4.0,0.0,5.0,7.0,9.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,74,-,2.0,2.0,0.0,
"Jones, Liam",2023,R9,bullldogs,CA,10.0,8.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,100,-,3.0,12.0,0.0,
"Keath, Alex",2023,R9,bullldogs,CA,9.0,7.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,88,-,1.0,6.0,0.0,
"Liberatore, Tom",2023,R9,bullldogs,CA,26.0,15.0,11.0,1.0,0.0,3.0,13.0,9.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,85,-,1.0,1.0,0.0,
"Lobb, Rory",2023,R9,bullldogs,CA,8.0,5.0,3.0,2.0,0.0,4.0,1.0,1.0,2.0,6.0,7.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,89,-,1.0,1.0,0.0,
"Macrae, Jack",2023,R9,bullldogs,CA,23.0,8.0,15.0,0.0,0.0,4.0,3.0,4.0,8.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,68,-,1.0,2.0,0.0,
"McComb, Robbie",2023,R9,bullldogs,CA,,,,,,,,,,,,,,,,,,,,,,,,
"McLean, Toby",2023,R9,bullldogs,CA,,,,,,,,,,,,,,,,,,,,,,,,
"McNeil, Lachlan",2023,R9,bullldogs,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,On,0.0,0.0,0.0,
