Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ballard, Charlie",2023,R5,goldcoast,FR,10.0,10.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,93,-,2.0,3.0,0.0,
"Berry, Tom",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Casboult, Levi",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Chol, Mabior",2023,R5,goldcoast,FR,8.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,80,-,2.0,1.0,0.0,
"Collins, Sam",2023,R5,goldcoast,FR,10.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100,-,1.0,10.0,0.0,
"Constable, Charlie",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Davies, Alex",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Day, Sam",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Ellis, Brandon",2023,R5,goldcoast,FR,16.0,11.0,5.0,0.0,0.0,4.0,0.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,68,-,0.0,1.0,1.0,
"Farrar, Jy",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2023,R5,goldcoast,FR,14.0,7.0,7.0,1.0,1.0,1.0,4.0,4.0,5.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,71,-,3.0,1.0,0.0,
"Flanders, Sam",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Hollands, Elijah",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2023,R5,goldcoast,FR,13.0,7.0,6.0,1.0,0.0,3.0,0.0,3.0,8.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,86,-,1.0,1.0,0.0,
"Humphrey, Bailey",2023,R5,goldcoast,FR,5.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,55,Off,1.0,0.0,0.0,
"Jeffrey, Joel",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"King, Ben",2023,R5,goldcoast,FR,4.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,92,-,2.0,0.0,0.0,
"Lemmens, Sean",2023,R5,goldcoast,FR,8.0,5.0,3.0,0.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,63,-,1.0,2.0,0.0,
"Long, Ben",2023,R5,goldcoast,FR,9.0,6.0,3.0,0.0,0.0,3.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,72,-,3.0,3.0,0.0,
"Lukosius, Jack",2023,R5,goldcoast,FR,19.0,18.0,1.0,1.0,4.0,12.0,0.0,2.0,6.0,14.0,0.0,1.0,1.0,3.0,1.0,0.0,11.0,1.0,88,-,1.0,4.0,0.0,
"Macpherson, Darcy",2023,R5,goldcoast,FR,17.0,15.0,2.0,0.0,0.0,11.0,0.0,2.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,93,-,3.0,2.0,1.0,
"Miller, Touk",2023,R5,goldcoast,FR,26.0,15.0,11.0,0.0,0.0,2.0,8.0,8.0,12.0,14.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,88,-,3.0,2.0,0.0,
"Moyle, Ned",2023,R5,goldcoast,FR,4.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,78,-,2.0,2.0,0.0,
"Oea, Hewago",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Wil",2023,R5,goldcoast,FR,13.0,8.0,5.0,0.0,0.0,4.0,0.0,2.0,6.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,87,-,3.0,0.0,0.0,
"Rosas, Malcolm",2023,R5,goldcoast,FR,9.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,67,-,1.0,0.0,1.0,
"Rowell, Matt",2023,R5,goldcoast,FR,17.0,10.0,7.0,0.0,1.0,3.0,7.0,11.0,12.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,84,-,2.0,1.0,0.0,
"Sexton, Alex",2023,R5,goldcoast,FR,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,On,1.0,0.0,0.0,
"Swallow, David",2023,R5,goldcoast,FR,20.0,16.0,4.0,3.0,1.0,10.0,3.0,5.0,8.0,13.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,79,-,2.0,1.0,0.0,
"Tsitas, James",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Uwland, Bodhi",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Weller, Lachie",2023,R5,goldcoast,FR,20.0,18.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,87,-,0.0,0.0,1.0,
"Witts, Jarrod",2023,R5,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Ainsworth, Ben",2023,R6,goldcoast,NM,24.0,15.0,9.0,2.0,1.0,6.0,1.0,0.0,8.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,85,-,3.0,0.0,0.0,
"Anderson, Noah",2023,R6,goldcoast,NM,28.0,17.0,11.0,0.0,1.0,8.0,8.0,1.0,10.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,86,-,2.0,0.0,1.0,
"Andrew, Mac",2023,R6,goldcoast,NM,12.0,10.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,88,-,3.0,2.0,0.0,
"Atkins, Rory",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Ballard, Charlie",2023,R6,goldcoast,NM,17.0,12.0,5.0,0.0,0.0,8.0,0.0,1.0,7.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,91,-,2.0,4.0,0.0,
"Berry, Tom",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Casboult, Levi",2023,R6,goldcoast,NM,10.0,7.0,3.0,0.0,1.0,3.0,2.0,1.0,3.0,7.0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,83,-,3.0,0.0,0.0,
"Chol, Mabior",2023,R6,goldcoast,NM,13.0,12.0,1.0,2.0,2.0,6.0,1.0,2.0,8.0,6.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,76,-,2.0,2.0,0.0,
"Collins, Sam",2023,R6,goldcoast,NM,12.0,8.0,4.0,0.0,0.0,7.0,0.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,97,-,0.0,7.0,0.0,
"Constable, Charlie",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Davies, Alex",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Day, Sam",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Ellis, Brandon",2023,R6,goldcoast,NM,21.0,15.0,6.0,0.0,2.0,9.0,2.0,0.0,6.0,16.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,89,-,2.0,0.0,0.0,
"Farrar, Jy",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2023,R6,goldcoast,NM,21.0,12.0,9.0,0.0,2.0,4.0,2.0,3.0,8.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,74,-,4.0,3.0,0.0,
"Flanders, Sam",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Hollands, Elijah",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2023,R6,goldcoast,NM,8.0,3.0,5.0,1.0,0.0,3.0,1.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,91,-,1.0,0.0,0.0,
"Humphrey, Bailey",2023,R6,goldcoast,NM,10.0,7.0,3.0,2.0,1.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,42,On,2.0,0.0,0.0,
"Jeffrey, Joel",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"King, Ben",2023,R6,goldcoast,NM,10.0,7.0,3.0,5.0,0.0,5.0,0.0,1.0,6.0,4.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,86,-,1.0,0.0,0.0,
"Lemmens, Sean",2023,R6,goldcoast,NM,13.0,12.0,1.0,0.0,0.0,7.0,1.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,80,-,1.0,5.0,0.0,
"Long, Ben",2023,R6,goldcoast,NM,12.0,10.0,2.0,0.0,0.0,3.0,0.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,82,-,5.0,4.0,0.0,
"Lukosius, Jack",2023,R6,goldcoast,NM,20.0,15.0,5.0,1.0,2.0,10.0,1.0,1.0,5.0,15.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,83,-,1.0,0.0,0.0,
"Macpherson, Darcy",2023,R6,goldcoast,NM,24.0,18.0,6.0,0.0,0.0,10.0,1.0,4.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,94,-,4.0,2.0,0.0,
"Miller, Touk",2023,R6,goldcoast,NM,13.0,9.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,58,-,6.0,0.0,0.0,
"Moyle, Ned",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Oea, Hewago",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Wil",2023,R6,goldcoast,NM,20.0,13.0,7.0,0.0,0.0,6.0,1.0,2.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,64,-,0.0,1.0,0.0,
"Rosas, Malcolm",2023,R6,goldcoast,NM,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,37,Off,1.0,0.0,0.0,
"Rowell, Matt",2023,R6,goldcoast,NM,18.0,10.0,8.0,0.0,0.0,1.0,4.0,12.0,13.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,79,-,2.0,1.0,0.0,
"Sexton, Alex",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Swallow, David",2023,R6,goldcoast,NM,16.0,9.0,7.0,0.0,0.0,3.0,1.0,3.0,7.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,83,-,0.0,0.0,0.0,
"Tsitas, James",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Uwland, Bodhi",2023,R6,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Weller, Lachie",2023,R6,goldcoast,NM,28.0,22.0,6.0,0.0,0.0,14.0,0.0,3.0,6.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,90,-,3.0,2.0,0.0,
"Witts, Jarrod",2023,R6,goldcoast,NM,17.0,10.0,7.0,1.0,0.0,5.0,5.0,1.0,7.0,9.0,21.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,61,-,5.0,1.0,0.0,
"Ainsworth, Ben",2023,R7,goldcoast,RI,14.0,9.0,5.0,1.0,0.0,5.0,2.0,1.0,4.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,67,-,3.0,1.0,0.0,
"Anderson, Noah",2023,R7,goldcoast,RI,32.0,19.0,13.0,1.0,1.0,9.0,9.0,5.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,86,-,4.0,0.0,4.0,
"Andrew, Mac",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Atkins, Rory",2023,R7,goldcoast,RI,25.0,18.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,75,-,1.0,1.0,1.0,
"Ballard, Charlie",2023,R7,goldcoast,RI,24.0,21.0,3.0,0.0,0.0,12.0,0.0,2.0,3.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,100,-,1.0,5.0,0.0,
"Berry, Tom",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Casboult, Levi",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Chol, Mabior",2023,R7,goldcoast,RI,3.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70,-,3.0,0.0,0.0,
"Collins, Sam",2023,R7,goldcoast,RI,14.0,14.0,0.0,0.0,0.0,10.0,1.0,2.0,6.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,100,-,0.0,7.0,0.0,
"Constable, Charlie",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Davies, Alex",2023,R7,goldcoast,RI,10.0,6.0,4.0,0.0,0.0,2.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,60,-,4.0,0.0,0.0,
"Day, Sam",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Ellis, Brandon",2023,R7,goldcoast,RI,25.0,13.0,12.0,1.0,0.0,8.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,87,-,1.0,1.0,1.0,
"Farrar, Jy",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2023,R7,goldcoast,RI,20.0,14.0,6.0,1.0,0.0,9.0,1.0,6.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,71,-,1.0,0.0,0.0,
"Flanders, Sam",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Hollands, Elijah",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2023,R7,goldcoast,RI,15.0,8.0,7.0,2.0,1.0,4.0,0.0,6.0,8.0,7.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,78,-,2.0,1.0,0.0,
"Humphrey, Bailey",2023,R7,goldcoast,RI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46,Off,3.0,0.0,0.0,
"Jeffrey, Joel",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"King, Ben",2023,R7,goldcoast,RI,10.0,8.0,2.0,4.0,0.0,5.0,0.0,1.0,6.0,4.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,89,-,1.0,1.0,0.0,
"Lemmens, Sean",2023,R7,goldcoast,RI,13.0,10.0,3.0,0.0,0.0,5.0,2.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,72,-,3.0,2.0,0.0,
"Long, Ben",2023,R7,goldcoast,RI,12.0,6.0,6.0,0.0,0.0,5.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,74,-,4.0,5.0,0.0,
"Lukosius, Jack",2023,R7,goldcoast,RI,12.0,12.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,86,-,8.0,3.0,0.0,
"Macpherson, Darcy",2023,R7,goldcoast,RI,31.0,18.0,13.0,0.0,0.0,9.0,2.0,3.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,88,-,2.0,0.0,0.0,
"Miller, Touk",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Moyle, Ned",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Oea, Hewago",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Wil",2023,R7,goldcoast,RI,28.0,23.0,5.0,0.0,0.0,13.0,0.0,2.0,5.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,90,-,1.0,3.0,0.0,
"Rosas, Malcolm",2023,R7,goldcoast,RI,6.0,5.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30,On,0.0,1.0,1.0,
"Rowell, Matt",2023,R7,goldcoast,RI,26.0,14.0,12.0,0.0,0.0,4.0,8.0,9.0,14.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,82,-,7.0,1.0,0.0,
"Sexton, Alex",2023,R7,goldcoast,RI,8.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,79,-,1.0,1.0,2.0,
"Swallow, David",2023,R7,goldcoast,RI,17.0,13.0,4.0,0.0,0.0,5.0,2.0,7.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,95,-,3.0,0.0,0.0,
"Tsitas, James",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Uwland, Bodhi",2023,R7,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Weller, Lachie",2023,R7,goldcoast,RI,18.0,8.0,10.0,0.0,0.0,5.0,3.0,2.0,8.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,86,-,0.0,3.0,0.0,
"Witts, Jarrod",2023,R7,goldcoast,RI,16.0,9.0,7.0,1.0,0.0,1.0,8.0,3.0,12.0,3.0,35.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,86,-,5.0,2.0,0.0,
"Ainsworth, Ben",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Anderson, Noah",2023,R8,goldcoast,ME,37.0,16.0,21.0,1.0,0.0,4.0,10.0,6.0,17.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,85,-,2.0,1.0,6.0,
"Andrew, Mac",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Atkins, Rory",2023,R8,goldcoast,ME,22.0,19.0,3.0,0.0,1.0,6.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,75,-,4.0,1.0,0.0,
"Ballard, Charlie",2023,R8,goldcoast,ME,16.0,15.0,1.0,0.0,0.0,11.0,0.0,0.0,7.0,10.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,85,-,3.0,3.0,0.0,
"Berry, Tom",2023,R8,goldcoast,ME,10.0,5.0,5.0,0.0,0.0,3.0,0.0,3.0,5.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,80,-,1.0,0.0,0.0,
"Casboult, Levi",2023,R8,goldcoast,ME,9.0,7.0,2.0,2.0,0.0,6.0,1.0,0.0,5.0,4.0,0.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,100,-,5.0,3.0,0.0,
"Chol, Mabior",2023,R8,goldcoast,ME,5.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,75,-,6.0,1.0,0.0,
"Collins, Sam",2023,R8,goldcoast,ME,8.0,5.0,3.0,0.0,0.0,5.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,100,-,3.0,13.0,0.0,
"Constable, Charlie",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Davies, Alex",2023,R8,goldcoast,ME,12.0,3.0,9.0,0.0,0.0,0.0,3.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,66,-,4.0,0.0,0.0,
"Day, Sam",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Ellis, Brandon",2023,R8,goldcoast,ME,11.0,7.0,4.0,1.0,0.0,3.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85,-,3.0,0.0,0.0,
"Farrar, Jy",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2023,R8,goldcoast,ME,24.0,17.0,7.0,0.0,0.0,5.0,1.0,2.0,5.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,2.0,82,-,3.0,0.0,0.0,
"Flanders, Sam",2023,R8,goldcoast,ME,13.0,9.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,54,Off,1.0,0.0,0.0,
"Hollands, Elijah",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Humphrey, Bailey",2023,R8,goldcoast,ME,15.0,10.0,5.0,0.0,0.0,1.0,0.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,75,-,5.0,0.0,1.0,
"Jeffrey, Joel",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"King, Ben",2023,R8,goldcoast,ME,5.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,84,-,1.0,1.0,0.0,
"Lemmens, Sean",2023,R8,goldcoast,ME,10.0,6.0,4.0,0.0,1.0,5.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,71,-,2.0,3.0,0.0,
"Long, Ben",2023,R8,goldcoast,ME,14.0,10.0,4.0,0.0,0.0,1.0,2.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,77,-,3.0,1.0,0.0,
"Lukosius, Jack",2023,R8,goldcoast,ME,15.0,13.0,2.0,1.0,3.0,7.0,0.0,2.0,8.0,5.0,0.0,2.0,1.0,0.0,1.0,2.0,6.0,3.0,87,-,5.0,2.0,0.0,
"Macpherson, Darcy",2023,R8,goldcoast,ME,30.0,22.0,8.0,0.0,1.0,7.0,2.0,1.0,9.0,17.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,6.0,92,-,7.0,1.0,0.0,
"Miller, Touk",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Moyle, Ned",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Oea, Hewago",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Wil",2023,R8,goldcoast,ME,25.0,18.0,7.0,0.0,0.0,11.0,0.0,1.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,84,-,3.0,2.0,0.0,
"Rosas, Malcolm",2023,R8,goldcoast,ME,9.0,6.0,3.0,4.0,0.0,2.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,70,-,1.0,1.0,0.0,
"Rowell, Matt",2023,R8,goldcoast,ME,18.0,14.0,4.0,0.0,0.0,2.0,11.0,6.0,13.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,87,-,4.0,0.0,0.0,
"Sexton, Alex",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Swallow, David",2023,R8,goldcoast,ME,25.0,9.0,16.0,0.0,0.0,4.0,6.0,3.0,14.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,82,-,3.0,3.0,0.0,
"Tsitas, James",2023,R8,goldcoast,ME,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21,On,0.0,0.0,0.0,
"Uwland, Bodhi",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Weller, Lachie",2023,R8,goldcoast,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Witts, Jarrod",2023,R8,goldcoast,ME,13.0,6.0,7.0,0.0,0.0,1.0,4.0,1.0,9.0,5.0,35.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,85,-,1.0,3.0,0.0,
"Ainsworth, Ben",2023,R9,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Anderson, Noah",2023,R9,goldcoast,WC,27.0,14.0,13.0,0.0,1.0,3.0,8.0,2.0,13.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,80,-,7.0,1.0,1.0,
"Andrew, Mac",2023,R9,goldcoast,WC,7.0,6.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,82,-,2.0,10.0,0.0,
"Atkins, Rory",2023,R9,goldcoast,WC,18.0,14.0,4.0,0.0,0.0,8.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,80,-,2.0,1.0,0.0,
"Ballard, Charlie",2023,R9,goldcoast,WC,15.0,14.0,1.0,0.0,0.0,11.0,0.0,0.0,9.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,96,-,0.0,10.0,1.0,
"Berry, Tom",2023,R9,goldcoast,WC,10.0,5.0,5.0,0.0,0.0,2.0,1.0,5.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,77,-,4.0,4.0,0.0,
"Casboult, Levi",2023,R9,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Chol, Mabior",2023,R9,goldcoast,WC,7.0,5.0,2.0,2.0,1.0,3.0,1.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,78,-,4.0,1.0,0.0,
"Collins, Sam",2023,R9,goldcoast,WC,8.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,96,-,0.0,8.0,0.0,
"Constable, Charlie",2023,R9,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
